Orthogroup	Ahalleri_v2.1.0.priTranscripts	Alyrata_v2.1.priTranscripts	Athaliana_Araport11.priTranscripts	Boleracea_capitata_v1.0.priTranscripts	Brapa_v1.3.priTranscripts
15346	OG0015345	1	1	1	1	1
15347	OG0015346	1	1	1	0	2
15348	OG0015347	1	1	1	1	1
15349	OG0015348	1	1	1	1	1
15350	OG0015349	1	1	1	1	1
15351	OG0015350	1	2	1	0	1
15352	OG0015351	1	1	1	1	1
15353	OG0015352	1	1	1	1	1
15354	OG0015353	1	1	1	1	1
15355	OG0015354	1	1	1	0	2
15356	OG0015355	1	1	1	0	2
15357	OG0015356	1	1	1	1	1
15358	OG0015357	1	1	1	1	1
15359	OG0015358	1	1	1	1	1
15360	OG0015359	1	1	1	1	1
15361	OG0015360	1	1	1	1	1
15362	OG0015361	1	1	1	0	2
15363	OG0015362	1	1	1	1	1
15364	OG0015363	1	1	1	1	1
15365	OG0015364	1	1	1	1	1
15366	OG0015365	1	1	1	1	1
15367	OG0015366	1	1	1	1	1
15368	OG0015367	1	1	1	1	1
15369	OG0015368	1	1	1	0	2
15370	OG0015369	1	1	1	1	1
15371	OG0015370	1	1	1	1	1
15372	OG0015371	1	1	1	1	1
15373	OG0015372	1	1	1	1	1
15374	OG0015373	1	1	1	1	1
15375	OG0015374	1	1	1	1	1
15376	OG0015375	1	1	1	1	1
15377	OG0015376	1	1	1	1	1
15378	OG0015377	1	1	1	1	1
15379	OG0015378	1	1	1	1	1
15380	OG0015379	1	1	1	0	2
15381	OG0015380	1	1	1	1	1
15382	OG0015381	1	1	1	1	1
15383	OG0015382	1	1	1	1	1
15384	OG0015383	1	1	1	1	1
15385	OG0015384	1	1	1	1	1
15386	OG0015385	1	1	1	1	1
15387	OG0015386	1	1	1	1	1
15388	OG0015387	1	1	1	1	1
15389	OG0015388	1	1	1	1	1
15390	OG0015389	1	1	1	1	1
15391	OG0015390	1	1	1	1	1
15392	OG0015391	1	1	1	0	2
15393	OG0015392	1	1	1	1	1
15394	OG0015393	1	1	1	1	1
15395	OG0015394	1	1	1	1	1
15396	OG0015395	1	1	1	1	1
15397	OG0015396	1	1	1	1	1
15398	OG0015397	1	1	1	1	1
15399	OG0015398	1	1	1	1	1
15400	OG0015399	1	1	1	1	1
15401	OG0015400	1	1	1	0	2
15402	OG0015401	1	1	1	1	1
15403	OG0015402	1	1	1	1	1
15404	OG0015403	1	1	1	1	1
15405	OG0015404	1	1	1	1	1
15406	OG0015405	1	1	1	1	1
15407	OG0015406	1	1	1	0	2
15408	OG0015407	1	1	1	1	1
15409	OG0015408	1	1	1	1	1
15410	OG0015409	1	1	1	1	1
15411	OG0015410	1	1	1	1	1
15412	OG0015411	1	1	1	0	2
15413	OG0015412	1	1	1	1	1
15414	OG0015413	1	1	1	1	1
15415	OG0015414	1	1	1	1	1
15416	OG0015415	1	1	1	1	1
15417	OG0015416	1	1	1	1	1
15418	OG0015417	1	1	1	1	1
15419	OG0015418	1	1	1	1	1
15420	OG0015419	1	1	1	1	1
15421	OG0015420	1	1	1	1	1
15422	OG0015421	1	1	1	1	1
15423	OG0015422	1	1	1	1	1
15424	OG0015423	1	1	1	1	1
15425	OG0015424	1	1	1	1	1
15426	OG0015425	1	1	1	0	2
15427	OG0015426	1	1	1	1	1
15428	OG0015427	1	1	1	1	1
15429	OG0015428	1	1	1	1	1
15430	OG0015429	1	1	1	0	2
15431	OG0015430	1	1	1	1	1
15432	OG0015431	2	0	0	2	1
15433	OG0015432	1	2	1	0	1
15434	OG0015433	1	1	1	1	1
15435	OG0015434	1	1	1	1	1
15436	OG0015435	1	1	1	1	1
15437	OG0015436	1	1	1	1	1
15438	OG0015437	1	1	1	1	1
15439	OG0015438	1	1	1	1	1
15440	OG0015439	1	1	1	1	1
15441	OG0015440	1	1	1	1	1
15442	OG0015441	1	1	1	1	1
15443	OG0015442	1	1	1	0	2
15444	OG0015443	1	1	1	1	1
15445	OG0015444	1	1	1	1	1
15446	OG0015445	1	1	1	1	1
15447	OG0015446	1	1	1	1	1
15448	OG0015447	1	1	1	1	1
15449	OG0015448	1	1	1	1	1
15450	OG0015449	1	1	1	1	1
15451	OG0015450	1	1	1	1	1
15452	OG0015451	1	1	1	1	1
15453	OG0015452	1	1	1	1	1
15454	OG0015453	1	1	1	1	1
15455	OG0015454	1	1	2	0	1
15456	OG0015455	1	1	1	1	1
15457	OG0015456	1	2	1	0	1
15458	OG0015457	1	1	1	1	1
15459	OG0015458	1	1	1	1	1
15460	OG0015459	1	1	2	0	1
15461	OG0015460	1	1	1	1	1
15462	OG0015461	1	1	1	1	1
15463	OG0015462	1	1	1	1	1
15464	OG0015463	1	1	1	0	2
15465	OG0015464	1	1	1	1	1
15466	OG0015465	1	1	1	1	1
15467	OG0015466	1	1	1	1	1
15468	OG0015467	1	1	1	1	1
15469	OG0015468	1	1	1	0	2
15470	OG0015469	1	1	1	1	1
15471	OG0015470	1	0	1	0	3
15472	OG0015471	1	1	1	1	1
15473	OG0015472	1	1	1	1	1
15474	OG0015473	1	2	1	0	1
15475	OG0015474	1	1	1	1	1
15476	OG0015475	1	1	1	1	1
15477	OG0015476	1	1	1	1	1
15478	OG0015477	1	1	1	1	1
15479	OG0015478	1	1	1	1	1
15480	OG0015479	1	1	1	1	1
15481	OG0015480	1	1	1	1	1
15482	OG0015481	1	1	1	0	2
15483	OG0015482	1	1	1	1	1
15484	OG0015483	1	1	1	1	1
15485	OG0015484	1	1	1	1	1
15486	OG0015485	1	1	1	0	2
15487	OG0015486	1	1	1	1	1
15488	OG0015487	1	1	1	1	1
15489	OG0015488	1	1	1	1	1
15490	OG0015489	1	1	1	1	1
15491	OG0015490	1	1	1	1	1
15492	OG0015491	1	1	1	1	1
15493	OG0015492	1	1	1	0	2
15494	OG0015493	1	1	1	0	2
15495	OG0015494	1	1	1	1	1
15496	OG0015495	1	1	1	1	1
15497	OG0015496	1	1	1	1	1
15498	OG0015497	1	1	1	1	1
15499	OG0015498	1	1	1	1	1
15500	OG0015499	1	1	1	2	0
15501	OG0015500	1	1	1	1	1
15502	OG0015501	1	1	1	1	1
15503	OG0015502	1	1	1	1	1
15504	OG0015503	1	1	1	1	1
15505	OG0015504	1	1	1	1	1
15506	OG0015505	1	1	1	1	1
15507	OG0015506	1	1	1	1	1
15508	OG0015507	1	1	1	1	1
15509	OG0015508	1	1	1	1	1
15510	OG0015509	1	1	1	1	1
15511	OG0015510	1	1	1	1	1
15512	OG0015511	1	1	1	1	1
15513	OG0015512	1	1	1	0	2
15514	OG0015513	1	1	1	1	1
15515	OG0015514	1	1	1	1	1
15516	OG0015515	1	1	1	1	1
15517	OG0015516	1	1	1	1	1
15518	OG0015517	1	1	1	1	1
15519	OG0015518	1	1	1	1	1
15520	OG0015519	1	1	1	1	1
15521	OG0015520	1	1	1	1	1
15522	OG0015521	1	1	1	1	1
15523	OG0015522	1	1	1	1	1
15524	OG0015523	1	1	1	0	2
15525	OG0015524	1	1	1	1	1
15526	OG0015525	1	1	1	1	1
15527	OG0015526	1	1	1	1	1
15528	OG0015527	1	1	1	1	1
15529	OG0015528	1	1	1	1	1
15530	OG0015529	1	1	1	1	1
15531	OG0015530	1	1	1	1	1
15532	OG0015531	1	1	1	1	1
15533	OG0015532	1	1	1	0	2
15534	OG0015533	1	1	1	0	2
15535	OG0015534	1	1	1	1	1
15536	OG0015535	1	1	1	1	1
15537	OG0015536	1	1	1	1	1
15538	OG0015537	1	1	1	1	1
15539	OG0015538	1	1	1	1	1
15540	OG0015539	1	1	1	1	1
15541	OG0015540	1	1	1	1	1
15542	OG0015541	1	1	1	1	1
15543	OG0015542	1	1	1	1	1
15544	OG0015543	1	1	1	1	1
15545	OG0015544	1	2	2	0	0
15546	OG0015545	1	1	1	1	1
15547	OG0015546	1	1	1	0	2
15548	OG0015547	1	1	1	1	1
15549	OG0015548	1	1	1	1	1
15550	OG0015549	1	1	1	1	1
15551	OG0015550	1	1	1	1	1
15552	OG0015551	1	1	1	1	1
15553	OG0015552	1	1	1	1	1
15554	OG0015553	1	1	1	1	1
15555	OG0015554	1	1	1	1	1
15556	OG0015555	1	1	1	1	1
15557	OG0015556	1	1	1	0	2
15558	OG0015557	1	1	1	1	1
15559	OG0015558	1	1	1	1	1
15560	OG0015559	1	1	1	0	2
15561	OG0015560	1	1	1	1	1
15562	OG0015561	1	1	1	1	1
15563	OG0015562	1	1	1	1	1
15564	OG0015563	1	1	1	1	1
15565	OG0015564	1	1	1	1	1
15566	OG0015565	1	1	1	1	1
15567	OG0015566	1	1	1	1	1
15568	OG0015567	1	1	1	1	1
15569	OG0015568	1	1	1	1	1
15570	OG0015569	1	1	1	1	1
15571	OG0015570	1	1	1	1	1
15572	OG0015571	2	1	1	0	1
15573	OG0015572	1	1	1	1	1
15574	OG0015573	1	1	1	1	1
15575	OG0015574	1	1	1	1	1
15576	OG0015575	1	1	1	1	1
15577	OG0015576	1	1	1	1	1
15578	OG0015577	1	1	1	1	1
15579	OG0015578	1	1	1	1	1
15580	OG0015579	1	1	1	1	1
15581	OG0015580	1	1	1	1	1
15582	OG0015581	1	1	1	1	1
15583	OG0015582	1	1	1	1	1
15584	OG0015583	1	1	1	1	1
15585	OG0015584	1	1	1	1	1
15586	OG0015585	1	1	1	0	2
15587	OG0015586	1	1	1	1	1
15588	OG0015587	1	1	1	1	1
15589	OG0015588	1	1	1	1	1
15590	OG0015589	1	1	1	1	1
15591	OG0015590	1	1	1	1	1
15592	OG0015591	1	1	1	1	1
15593	OG0015592	1	1	1	1	1
15594	OG0015593	1	1	1	1	1
15595	OG0015594	1	1	1	1	1
15596	OG0015595	1	1	1	0	2
15597	OG0015596	1	1	1	1	1
15598	OG0015597	1	1	1	1	1
15599	OG0015598	1	1	1	0	2
15600	OG0015599	1	1	1	1	1
15601	OG0015600	1	1	1	1	1
15602	OG0015601	1	1	1	1	1
15603	OG0015602	1	1	1	0	2
15604	OG0015603	1	1	1	1	1
15605	OG0015604	1	1	1	1	1
15606	OG0015605	1	1	1	1	1
15607	OG0015606	1	1	1	1	1
15608	OG0015607	1	1	1	0	2
15609	OG0015608	1	1	1	1	1
15610	OG0015609	1	1	1	1	1
15611	OG0015610	1	1	1	0	2
15612	OG0015611	1	1	1	1	1
15613	OG0015612	1	1	1	1	1
15614	OG0015613	1	1	1	1	1
15615	OG0015614	1	1	1	1	1
15616	OG0015615	1	1	1	1	1
15617	OG0015616	1	1	1	1	1
15618	OG0015617	1	1	1	1	1
15619	OG0015618	1	1	1	1	1
15620	OG0015619	1	1	1	1	1
15621	OG0015620	1	1	1	1	1
15622	OG0015621	1	1	1	1	1
15623	OG0015622	1	4	0	0	0
15624	OG0015623	1	1	1	1	1
15625	OG0015624	1	1	1	1	1
15626	OG0015625	1	1	1	0	2
15627	OG0015626	1	1	1	1	1
15628	OG0015627	1	1	1	1	1
15629	OG0015628	1	1	1	1	1
15630	OG0015629	1	1	1	1	1
15631	OG0015630	1	1	1	1	1
15632	OG0015631	1	1	1	0	2
15633	OG0015632	1	1	1	1	1
15634	OG0015633	1	1	1	0	2
15635	OG0015634	1	1	1	1	1
15636	OG0015635	1	1	1	1	1
15637	OG0015636	1	1	2	0	1
15638	OG0015637	1	1	1	1	1
15639	OG0015638	1	1	1	1	1
15640	OG0015639	1	1	1	1	1
15641	OG0015640	1	1	1	1	1
15642	OG0015641	1	0	1	2	1
15643	OG0015642	1	1	1	1	1
15644	OG0015643	1	1	1	1	1
15645	OG0015644	1	1	1	1	1
15646	OG0015645	1	1	1	1	1
15647	OG0015646	1	2	1	0	1
15648	OG0015647	1	1	1	1	1
15649	OG0015648	1	1	1	1	1
15650	OG0015649	1	2	1	0	1
15651	OG0015650	1	1	1	1	1
15652	OG0015651	1	1	1	1	1
15653	OG0015652	1	1	1	1	1
15654	OG0015653	1	1	1	1	1
15655	OG0015654	1	1	1	1	1
15656	OG0015655	1	1	1	1	1
15657	OG0015656	1	1	1	1	1
15658	OG0015657	1	1	1	1	1
15659	OG0015658	1	1	1	1	1
15660	OG0015659	1	1	1	0	2
15661	OG0015660	1	1	1	0	2
15662	OG0015661	1	1	1	1	1
15663	OG0015662	1	1	1	1	1
15664	OG0015663	1	1	1	1	1
15665	OG0015664	1	1	1	1	1
15666	OG0015665	1	1	1	1	1
15667	OG0015666	1	1	1	1	1
15668	OG0015667	1	1	1	1	1
15669	OG0015668	1	1	1	1	1
15670	OG0015669	1	1	1	1	1
15671	OG0015670	1	1	1	1	1
15672	OG0015671	1	1	1	1	1
15673	OG0015672	1	1	1	1	1
15674	OG0015673	1	1	1	1	1
15675	OG0015674	1	1	1	1	1
15676	OG0015675	1	1	1	1	1
15677	OG0015676	1	1	1	1	1
15678	OG0015677	1	1	1	0	2
15679	OG0015678	1	1	1	1	1
15680	OG0015679	1	1	1	1	1
15681	OG0015680	1	1	1	1	1
15682	OG0015681	1	1	1	0	2
15683	OG0015682	1	1	1	1	1
15684	OG0015683	1	1	1	1	1
15685	OG0015684	1	1	1	0	2
15686	OG0015685	1	1	1	1	1
15687	OG0015686	1	1	1	1	1
15688	OG0015687	1	1	1	1	1
15689	OG0015688	1	1	1	1	1
15690	OG0015689	1	1	1	1	1
15691	OG0015690	1	1	1	1	1
15692	OG0015691	1	1	1	1	1
15693	OG0015692	1	1	1	1	1
15694	OG0015693	1	1	1	1	1
15695	OG0015694	1	1	1	1	1
15696	OG0015695	1	1	1	1	1
15697	OG0015696	1	1	1	1	1
15698	OG0015697	1	1	1	1	1
15699	OG0015698	2	1	1	0	1
15700	OG0015699	1	1	1	1	1
15701	OG0015700	1	1	1	1	1
15702	OG0015701	1	1	1	1	1
15703	OG0015702	1	1	1	0	2
15704	OG0015703	1	1	1	1	1
15705	OG0015704	1	1	1	1	1
15706	OG0015705	1	1	1	1	1
15707	OG0015706	1	1	1	1	1
15708	OG0015707	1	1	1	1	1
15709	OG0015708	1	1	1	1	1
15710	OG0015709	1	1	1	1	1
15711	OG0015710	1	1	1	1	1
15712	OG0015711	1	1	1	1	1
15713	OG0015712	1	1	1	1	1
15714	OG0015713	1	1	1	1	1
15715	OG0015714	1	1	1	0	2
15716	OG0015715	1	1	1	0	2
15717	OG0015716	1	1	1	1	1
15718	OG0015717	1	1	1	0	2
15719	OG0015718	1	1	1	1	1
15720	OG0015719	1	1	1	1	1
15721	OG0015720	1	4	0	0	0
15722	OG0015721	1	1	1	0	2
15723	OG0015722	1	1	1	1	1
15724	OG0015723	1	1	1	1	1
15725	OG0015724	1	1	1	1	1
15726	OG0015725	1	1	1	1	1
15727	OG0015726	1	1	1	1	1
15728	OG0015727	1	1	1	1	1
15729	OG0015728	1	1	1	1	1
15730	OG0015729	1	1	1	1	1
15731	OG0015730	1	1	1	1	1
15732	OG0015731	1	1	1	1	1
15733	OG0015732	1	1	1	1	1
15734	OG0015733	1	1	1	0	2
15735	OG0015734	1	1	1	0	2
15736	OG0015735	1	1	1	0	2
15737	OG0015736	1	1	1	1	1
15738	OG0015737	1	1	1	0	2
15739	OG0015738	1	1	1	1	1
15740	OG0015739	1	1	1	1	1
15741	OG0015740	1	1	1	1	1
15742	OG0015741	1	1	1	1	1
15743	OG0015742	1	1	1	1	1
15744	OG0015743	1	1	1	1	1
15745	OG0015744	1	1	1	1	1
15746	OG0015745	1	1	1	1	1
15747	OG0015746	1	1	1	0	2
15748	OG0015747	1	1	1	1	1
15749	OG0015748	1	1	1	0	2
15750	OG0015749	1	1	1	1	1
15751	OG0015750	1	1	1	1	1
15752	OG0015751	1	1	1	1	1
15753	OG0015752	1	1	1	1	1
15754	OG0015753	1	1	1	1	1
15755	OG0015754	1	1	1	1	1
15756	OG0015755	1	1	1	1	1
15757	OG0015756	1	1	1	0	2
15758	OG0015757	1	1	1	0	2
15759	OG0015758	1	1	1	1	1
15760	OG0015759	1	1	1	1	1
15761	OG0015760	1	1	1	0	2
15762	OG0015761	1	1	1	0	2
15763	OG0015762	1	1	1	1	1
15764	OG0015763	1	2	1	0	1
15765	OG0015764	1	1	1	1	1
15766	OG0015765	1	1	1	0	2
15767	OG0015766	1	1	1	1	1
15768	OG0015767	1	1	1	1	1
15769	OG0015768	1	1	1	1	1
15770	OG0015769	1	1	1	1	1
15771	OG0015770	1	1	1	1	1
15772	OG0015771	1	1	1	1	1
15773	OG0015772	1	1	1	1	1
15774	OG0015773	1	1	1	1	1
15775	OG0015774	1	1	1	1	1
15776	OG0015775	1	1	1	0	2
15777	OG0015776	1	1	1	1	1
15778	OG0015777	1	1	1	1	1
15779	OG0015778	1	1	1	1	1
15780	OG0015779	1	1	1	1	1
15781	OG0015780	1	1	1	1	1
15782	OG0015781	1	1	1	1	1
15783	OG0015782	1	1	1	1	1
15784	OG0015783	1	1	1	1	1
15785	OG0015784	1	1	1	1	1
15786	OG0015785	1	1	1	1	1
15787	OG0015786	1	1	1	1	1
15788	OG0015787	1	2	1	1	0
15789	OG0015788	1	2	1	0	1
15790	OG0015789	1	1	1	1	1
15791	OG0015790	1	1	1	1	1
15792	OG0015791	1	1	1	1	1
15793	OG0015792	1	1	1	1	1
15794	OG0015793	1	1	1	1	1
15795	OG0015794	1	1	1	1	1
15796	OG0015795	1	1	1	1	1
15797	OG0015796	1	1	1	0	2
15798	OG0015797	1	1	1	1	1
15799	OG0015798	1	1	1	1	1
15800	OG0015799	1	2	0	0	2
15801	OG0015800	1	1	1	1	1
15802	OG0015801	1	1	1	1	1
15803	OG0015802	1	1	1	1	1
15804	OG0015803	1	1	1	1	1
15805	OG0015804	1	1	1	1	1
15806	OG0015805	1	1	1	1	1
15807	OG0015806	1	1	1	0	2
15808	OG0015807	1	1	1	1	1
15809	OG0015808	1	1	1	1	1
15810	OG0015809	1	1	1	1	1
15811	OG0015810	1	1	1	1	1
15812	OG0015811	1	1	1	1	1
15813	OG0015812	1	1	1	1	1
15814	OG0015813	1	1	1	1	1
15815	OG0015814	1	1	1	1	1
15816	OG0015815	1	2	1	0	1
15817	OG0015816	1	1	1	1	1
15818	OG0015817	1	1	1	1	1
15819	OG0015818	1	2	1	0	1
15820	OG0015819	1	1	1	0	2
15821	OG0015820	1	1	1	1	1
15822	OG0015821	1	1	0	1	2
15823	OG0015822	1	1	1	1	1
15824	OG0015823	1	2	1	0	1
15825	OG0015824	1	1	1	1	1
15826	OG0015825	1	1	1	1	1
15827	OG0015826	1	1	1	1	1
15828	OG0015827	1	1	1	1	1
15829	OG0015828	1	1	1	0	2
15830	OG0015829	1	1	1	0	2
15831	OG0015830	1	1	1	1	1
15832	OG0015831	1	0	1	0	3
15833	OG0015832	1	1	1	1	1
15834	OG0015833	1	1	1	1	1
15835	OG0015834	1	1	1	1	1
15836	OG0015835	1	1	1	1	1
15837	OG0015836	1	1	1	1	1
15838	OG0015837	1	1	1	1	1
15839	OG0015838	1	1	1	1	1
15840	OG0015839	1	1	1	1	1
15841	OG0015840	1	1	1	1	1
15842	OG0015841	1	1	1	1	1
15843	OG0015842	1	1	1	0	2
15844	OG0015843	1	1	1	1	1
15845	OG0015844	1	1	1	1	1
15846	OG0015845	1	1	1	2	0
15847	OG0015846	1	1	1	0	2
15848	OG0015847	1	1	1	1	1
15849	OG0015848	2	1	1	0	1
15850	OG0015849	1	1	1	1	1
15851	OG0015850	1	1	1	1	1
15852	OG0015851	1	1	1	1	1
15853	OG0015852	1	1	1	1	1
15854	OG0015853	1	1	1	1	1
15855	OG0015854	1	1	1	1	1
15856	OG0015855	1	1	1	1	1
15857	OG0015856	1	1	1	1	1
15858	OG0015857	1	1	1	1	1
15859	OG0015858	1	1	1	1	1
15860	OG0015859	1	1	1	1	1
15861	OG0015860	1	1	1	1	1
15862	OG0015861	1	1	1	1	1
15863	OG0015862	1	1	1	1	1
15864	OG0015863	1	1	0	1	2
15865	OG0015864	1	1	2	0	1
15866	OG0015865	1	1	1	1	1
15867	OG0015866	1	1	1	1	1
15868	OG0015867	1	1	1	1	1
15869	OG0015868	1	1	1	1	1
15870	OG0015869	1	1	1	0	2
15871	OG0015870	1	1	1	1	1
15872	OG0015871	1	1	1	1	1
15873	OG0015872	1	1	1	1	1
15874	OG0015873	1	1	1	0	2
15875	OG0015874	1	1	1	1	1
15876	OG0015875	1	1	1	0	2
15877	OG0015876	1	1	1	1	1
15878	OG0015877	1	1	1	1	1
15879	OG0015878	1	1	1	1	1
15880	OG0015879	1	1	1	1	1
15881	OG0015880	1	3	1	0	0
15882	OG0015881	1	1	1	0	2
15883	OG0015882	1	1	1	0	2
15884	OG0015883	1	2	1	0	1
15885	OG0015884	1	1	1	0	2
15886	OG0015885	1	1	1	1	1
15887	OG0015886	1	1	1	1	1
15888	OG0015887	1	1	1	1	1
15889	OG0015888	1	1	1	1	1
15890	OG0015889	1	1	1	1	1
15891	OG0015890	1	1	1	1	1
15892	OG0015891	1	1	1	1	1
15893	OG0015892	1	1	1	1	1
15894	OG0015893	2	0	2	0	1
15895	OG0015894	1	1	1	1	1
15896	OG0015895	1	0	2	0	2
15897	OG0015896	1	1	1	0	2
15898	OG0015897	1	1	1	1	1
15899	OG0015898	1	1	1	1	1
15900	OG0015899	1	1	1	0	2
15901	OG0015900	1	1	1	1	1
15902	OG0015901	1	1	1	0	2
15903	OG0015902	1	1	1	0	2
15904	OG0015903	1	1	1	1	1
15905	OG0015904	1	1	1	1	1
15906	OG0015905	1	1	1	1	1
15907	OG0015906	1	1	1	1	1
15908	OG0015907	1	1	1	1	1
15909	OG0015908	1	1	1	1	1
15910	OG0015909	1	1	3	0	0
15911	OG0015910	1	1	1	1	1
15912	OG0015911	1	1	1	1	1
15913	OG0015912	1	1	1	1	1
15914	OG0015913	1	2	1	0	1
15915	OG0015914	1	1	1	1	1
15916	OG0015915	1	1	1	1	1
15917	OG0015916	1	1	1	1	1
15918	OG0015917	1	1	1	1	1
15919	OG0015918	1	1	1	1	1
15920	OG0015919	1	1	1	1	1
15921	OG0015920	1	1	1	1	1
15922	OG0015921	1	1	1	1	1
15923	OG0015922	1	1	1	0	2
15924	OG0015923	1	1	1	1	1
15925	OG0015924	1	1	1	0	2
15926	OG0015925	1	1	1	1	1
15927	OG0015926	1	1	1	1	1
15928	OG0015927	1	1	1	1	1
15929	OG0015928	2	1	1	0	1
15930	OG0015929	1	1	1	1	1
15931	OG0015930	1	1	1	0	2
15932	OG0015931	1	1	1	1	1
15933	OG0015932	1	1	1	1	1
15934	OG0015933	1	1	1	1	1
15935	OG0015934	1	2	1	0	1
15936	OG0015935	1	1	1	1	1
15937	OG0015936	1	1	1	0	2
15938	OG0015937	1	1	1	1	1
15939	OG0015938	1	1	1	1	1
15940	OG0015939	1	1	1	1	1
15941	OG0015940	1	1	1	1	1
15942	OG0015941	1	1	1	1	1
15943	OG0015942	1	1	1	1	1
15944	OG0015943	1	1	1	1	1
15945	OG0015944	1	1	1	0	2
15946	OG0015945	1	1	1	1	1
15947	OG0015946	1	1	1	1	1
15948	OG0015947	2	1	1	0	1
15949	OG0015948	1	1	1	1	1
15950	OG0015949	1	1	1	1	1
15951	OG0015950	1	1	1	1	1
15952	OG0015951	1	1	1	1	1
15953	OG0015952	1	1	1	1	1
15954	OG0015953	1	1	1	1	1
15955	OG0015954	1	1	1	1	1
15956	OG0015955	1	1	1	1	1
15957	OG0015956	1	1	1	1	1
15958	OG0015957	1	1	1	0	2
15959	OG0015958	2	1	1	0	1
15960	OG0015959	1	1	1	1	1
15961	OG0015960	1	1	1	1	1
15962	OG0015961	1	1	1	1	1
15963	OG0015962	1	1	1	1	1
15964	OG0015963	1	1	1	1	1
15965	OG0015964	1	1	1	1	1
15966	OG0015965	1	1	1	1	1
15967	OG0015966	1	1	1	1	1
15968	OG0015967	1	1	1	1	1
15969	OG0015968	1	1	1	1	1
15970	OG0015969	1	1	1	1	1
15971	OG0015970	1	1	1	0	2
15972	OG0015971	1	1	1	1	1
15973	OG0015972	1	1	1	1	1
15974	OG0015973	1	1	1	1	1
15975	OG0015974	1	1	1	1	1
15976	OG0015975	1	1	1	1	1
15977	OG0015976	1	1	1	1	1
15978	OG0015977	1	1	1	1	1
15979	OG0015978	2	1	1	0	1
15980	OG0015979	3	1	0	0	1
15981	OG0015980	1	1	1	1	1
15982	OG0015981	1	1	1	1	1
15983	OG0015982	1	1	1	1	1
15984	OG0015983	1	1	1	0	2
15985	OG0015984	1	1	1	1	1
15986	OG0015985	1	1	1	1	1
15987	OG0015986	1	1	1	1	1
15988	OG0015987	1	1	1	1	1
15989	OG0015988	1	1	1	1	1
15990	OG0015989	1	1	1	1	1
15991	OG0015990	1	1	1	1	1
15992	OG0015991	1	1	1	1	1
15993	OG0015992	1	1	1	1	1
15994	OG0015993	1	1	1	1	1
15995	OG0015994	1	1	1	1	1
15996	OG0015995	1	1	1	1	1
15997	OG0015996	1	1	1	1	1
15998	OG0015997	1	1	1	1	1
15999	OG0015998	1	1	1	1	1
16000	OG0015999	1	1	1	1	1
16001	OG0016000	2	1	1	0	1
16002	OG0016001	1	1	1	1	1
16003	OG0016002	1	1	1	1	1
16004	OG0016003	1	1	1	1	1
16005	OG0016004	1	1	1	1	1
16006	OG0016005	1	1	1	1	1
16007	OG0016006	1	1	1	1	1
16008	OG0016007	1	1	1	1	1
16009	OG0016008	1	1	1	1	1
16010	OG0016009	1	1	0	0	3
16011	OG0016010	1	1	1	1	1
16012	OG0016011	1	1	1	1	1
16013	OG0016012	1	1	1	1	1
16014	OG0016013	1	1	1	1	1
16015	OG0016014	1	1	1	1	1
16016	OG0016015	1	1	1	1	1
16017	OG0016016	1	1	1	1	1
16018	OG0016017	1	1	1	1	1
16019	OG0016018	1	1	1	1	1
16020	OG0016019	1	1	1	1	1
16021	OG0016020	1	1	1	1	1
16022	OG0016021	1	1	1	1	1
16023	OG0016022	1	1	1	1	1
16024	OG0016023	1	1	1	1	1
16025	OG0016024	1	1	1	1	1
16026	OG0016025	1	1	1	1	1
16027	OG0016026	1	1	1	1	1
16028	OG0016027	1	1	1	1	1
16029	OG0016028	1	1	1	1	1
16030	OG0016029	1	1	1	1	1
16031	OG0016030	1	1	1	1	1
16032	OG0016031	1	1	1	1	1
16033	OG0016032	1	1	1	1	1
16034	OG0016033	1	1	1	1	1
16035	OG0016034	1	1	1	1	1
16036	OG0016035	1	1	1	1	1
16037	OG0016036	1	1	1	1	1
16038	OG0016037	1	1	1	1	1
16039	OG0016038	1	1	1	1	1
16040	OG0016039	1	1	1	1	1
16041	OG0016040	1	1	1	1	1
16042	OG0016041	1	1	1	1	1
16043	OG0016042	1	1	2	0	1
16044	OG0016043	1	1	1	1	1
16045	OG0016044	1	1	1	1	1
16046	OG0016045	1	1	1	1	1
16047	OG0016046	1	1	1	1	1
16048	OG0016047	1	1	1	1	1
16049	OG0016048	1	1	3	0	0
16050	OG0016049	1	1	1	1	1
16051	OG0016050	1	1	1	1	1
16052	OG0016051	1	1	1	1	1
16053	OG0016052	1	1	1	1	1
16054	OG0016053	1	1	1	1	1
16055	OG0016054	1	1	1	0	2
16056	OG0016055	1	1	2	0	1
16057	OG0016056	1	1	1	1	1
16058	OG0016057	1	1	1	1	1
16059	OG0016058	1	1	1	1	1
16060	OG0016059	1	1	1	1	1
16061	OG0016060	1	1	1	0	2
16062	OG0016061	1	1	1	1	1
16063	OG0016062	1	3	1	0	0
16064	OG0016063	1	1	1	1	1
16065	OG0016064	1	1	1	0	2
16066	OG0016065	1	1	1	1	1
16067	OG0016066	1	1	1	1	1
16068	OG0016067	1	1	1	1	1
16069	OG0016068	1	1	1	1	1
16070	OG0016069	1	1	1	1	1
16071	OG0016070	1	1	1	0	2
16072	OG0016071	1	1	1	1	1
16073	OG0016072	1	1	1	1	1
16074	OG0016073	2	2	1	0	0
16075	OG0016074	1	1	1	1	1
16076	OG0016075	1	1	1	1	1
