#FamilyID	Gamma Cat Mean	Likelihood of Category	Likelihood of Family	Posterior Probability	Significant
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.46364e-08	1.91553e-07	0.128614	N/S
null	0.972501	5.93102e-08	1.91553e-07	0.309628	N/S
null	1.36145	1.07607e-07	1.91553e-07	0.561759	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	3.96024e-07	1.8998e-06	0.208455	N/S
null	0.972501	6.53251e-07	1.8998e-06	0.343852	N/S
null	1.36145	8.50529e-07	1.8998e-06	0.447693	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	3.96024e-07	1.8998e-06	0.208455	N/S
null	0.972501	6.53251e-07	1.8998e-06	0.343852	N/S
null	1.36145	8.50529e-07	1.8998e-06	0.447693	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	3.96024e-07	1.8998e-06	0.208455	N/S
null	0.972501	6.53251e-07	1.8998e-06	0.343852	N/S
null	1.36145	8.50529e-07	1.8998e-06	0.447693	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	3.96024e-07	1.8998e-06	0.208455	N/S
null	0.972501	6.53251e-07	1.8998e-06	0.343852	N/S
null	1.36145	8.50529e-07	1.8998e-06	0.447693	N/S
null	0.666053	2.46364e-08	1.91553e-07	0.128614	N/S
null	0.972501	5.93102e-08	1.91553e-07	0.309628	N/S
null	1.36145	1.07607e-07	1.91553e-07	0.561759	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.72652e-06	8.28967e-06	0.328906	N/S
null	0.972501	2.94771e-06	8.28967e-06	0.355588	N/S
null	1.36145	2.61544e-06	8.28967e-06	0.315506	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	3.96024e-07	1.8998e-06	0.208455	N/S
null	0.972501	6.53251e-07	1.8998e-06	0.343852	N/S
null	1.36145	8.50529e-07	1.8998e-06	0.447693	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	3.96024e-07	1.8998e-06	0.208455	N/S
null	0.972501	6.53251e-07	1.8998e-06	0.343852	N/S
null	1.36145	8.50529e-07	1.8998e-06	0.447693	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	3.96024e-07	1.8998e-06	0.208455	N/S
null	0.972501	6.53251e-07	1.8998e-06	0.343852	N/S
null	1.36145	8.50529e-07	1.8998e-06	0.447693	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	3.96024e-07	1.8998e-06	0.208455	N/S
null	0.972501	6.53251e-07	1.8998e-06	0.343852	N/S
null	1.36145	8.50529e-07	1.8998e-06	0.447693	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.46364e-08	1.91553e-07	0.128614	N/S
null	0.972501	5.93102e-08	1.91553e-07	0.309628	N/S
null	1.36145	1.07607e-07	1.91553e-07	0.561759	N/S
null	0.666053	3.96024e-07	1.8998e-06	0.208455	N/S
null	0.972501	6.53251e-07	1.8998e-06	0.343852	N/S
null	1.36145	8.50529e-07	1.8998e-06	0.447693	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	5.15464e-08	3.8445e-07	0.134078	N/S
null	0.972501	1.21131e-07	3.8445e-07	0.315078	N/S
null	1.36145	2.11772e-07	3.8445e-07	0.550844	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	3.96024e-07	1.8998e-06	0.208455	N/S
null	0.972501	6.53251e-07	1.8998e-06	0.343852	N/S
null	1.36145	8.50529e-07	1.8998e-06	0.447693	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	3.96024e-07	1.8998e-06	0.208455	N/S
null	0.972501	6.53251e-07	1.8998e-06	0.343852	N/S
null	1.36145	8.50529e-07	1.8998e-06	0.447693	N/S
null	0.666053	3.96024e-07	1.8998e-06	0.208455	N/S
null	0.972501	6.53251e-07	1.8998e-06	0.343852	N/S
null	1.36145	8.50529e-07	1.8998e-06	0.447693	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.46364e-08	1.91553e-07	0.128614	N/S
null	0.972501	5.93102e-08	1.91553e-07	0.309628	N/S
null	1.36145	1.07607e-07	1.91553e-07	0.561759	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	5.15464e-08	3.8445e-07	0.134078	N/S
null	0.972501	1.21131e-07	3.8445e-07	0.315078	N/S
null	1.36145	2.11772e-07	3.8445e-07	0.550844	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.72652e-06	8.28967e-06	0.328906	N/S
null	0.972501	2.94771e-06	8.28967e-06	0.355588	N/S
null	1.36145	2.61544e-06	8.28967e-06	0.315506	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	3.96024e-07	1.8998e-06	0.208455	N/S
null	0.972501	6.53251e-07	1.8998e-06	0.343852	N/S
null	1.36145	8.50529e-07	1.8998e-06	0.447693	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.72652e-06	8.28967e-06	0.328906	N/S
null	0.972501	2.94771e-06	8.28967e-06	0.355588	N/S
null	1.36145	2.61544e-06	8.28967e-06	0.315506	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	3.96024e-07	1.8998e-06	0.208455	N/S
null	0.972501	6.53251e-07	1.8998e-06	0.343852	N/S
null	1.36145	8.50529e-07	1.8998e-06	0.447693	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.72652e-06	8.28967e-06	0.328906	N/S
null	0.972501	2.94771e-06	8.28967e-06	0.355588	N/S
null	1.36145	2.61544e-06	8.28967e-06	0.315506	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	5.15464e-08	3.8445e-07	0.134078	N/S
null	0.972501	1.21131e-07	3.8445e-07	0.315078	N/S
null	1.36145	2.11772e-07	3.8445e-07	0.550844	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	3.96024e-07	1.8998e-06	0.208455	N/S
null	0.972501	6.53251e-07	1.8998e-06	0.343852	N/S
null	1.36145	8.50529e-07	1.8998e-06	0.447693	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
